DATAFLOW,FREQ,TERRITORIAL_LEVEL,REF_AREA,TERRITORIAL_TYPE,MEASURE,ACTIVITY,PRICES,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,COUNTRY,OBS_STATUS,REF_YEAR_PRICE,UNIT_MULT,DECIMALS,CURRENCY
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2006,44577,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2007,43651,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2008,47121,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2009,39454,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2010,50434,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2011,51907,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2012,49569,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2013,48769,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2014,47343,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2015,46126,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2016,46897,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2017,51134,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2018,52495,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2019,55059,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2020,52451,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2021,64272,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,SE332,_Z,GDP,_T,Q,USD_PPP_PS,2022,61950,SWE,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2000,37928,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2001,35028,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2002,35533,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2003,35952,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2004,35545,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2005,35632,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2006,37280,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2007,37502,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2008,37446,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2009,35765,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2010,39433,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2011,39365,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2012,38711,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2013,39947,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2014,41352,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2015,40333,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2016,40212,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2017,40120,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2018,41191,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2019,41964,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2020,41164,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA51,_Z,GDP,_T,Q,USD_PPP_PS,2021,43167,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2003,6451,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2004,7006,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2005,7471,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2006,8181,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2007,8332,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2008,9246,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2009,8972,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2010,9309,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2011,9381,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2012,9558,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2013,9812,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2014,10177,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2015,10868,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2016,11061,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2017,11618,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2018,11232,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2019,11694,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2020,11437,FRA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2021,12119,FRA,P,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,FRY50,_Z,GDP,_T,Q,USD_PPP_PS,2022,12248,FRA,P,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2000,58878,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2001,63885,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2002,61619,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2003,61267,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2004,62158,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2005,65205,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2006,71294,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2007,70849,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2008,79347,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2009,70259,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2010,71452,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2011,72548,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2012,74910,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2013,76219,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2014,69433,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2015,64679,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2016,59192,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2017,59365,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2018,59650,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2019,57806,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2020,50336,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2021,55613,NLD,P,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,NL113,_Z,GDP,_T,Q,USD_PPP_PS,2022,66955,NLD,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2004,10725,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2005,11769,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2006,12106,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2007,12714,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2008,12785,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2009,11694,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2010,12280,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2011,13735,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2012,13685,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2013,14897,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2014,15602,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2015,16301,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2016,17076,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2017,18540,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2018,18923,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2019,17176,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2020,17805,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2021,22314,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,TR631,_Z,GDP,_T,Q,USD_PPP_PS,2022,21776,TUR,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2001,32895,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2002,33956,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2003,34288,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2004,36121,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2005,36941,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2006,37065,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2007,36841,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2008,36053,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2009,36303,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2010,36653,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2011,35669,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2012,35870,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2013,37467,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2014,37206,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2015,38109,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2016,38676,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2017,39318,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2018,39486,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2019,39656,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2020,39536,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2021,41888,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US048,_Z,GDP,_T,Q,USD_PPP_PS,2022,41562,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2000,42786,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2001,43898,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2002,42269,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2003,41579,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2004,41365,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2005,42347,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2006,42914,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2007,45375,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2008,45682,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2009,44138,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2010,44427,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2011,46316,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2012,46571,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2013,47186,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2014,48269,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2015,48216,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2016,48563,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2017,49752,DEU,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2018,50673,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2019,51039,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2020,50060,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,DEA41,_Z,GDP,_T,Q,USD_PPP_PS,2021,50836,DEU,E,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US174,_Z,GDP,_T,Q,USD_PPP_PS,2001,60573,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US174,_Z,GDP,_T,Q,USD_PPP_PS,2002,62247,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US174,_Z,GDP,_T,Q,USD_PPP_PS,2003,63726,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US174,_Z,GDP,_T,Q,USD_PPP_PS,2004,66121,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US174,_Z,GDP,_T,Q,USD_PPP_PS,2005,68066,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US174,_Z,GDP,_T,Q,USD_PPP_PS,2006,68605,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US174,_Z,GDP,_T,Q,USD_PPP_PS,2007,68961,USA,A,2015,0,0,USD
OECD.CFE.EDS:DSD_REG_ECO@DF_GDP(2.0),A,TL3,US174,_Z,GDP,_T,Q,USD_PPP_PS,2008,69962,USA,A,2015,0,0,USD
